id;name;latitude;longitude
F596 ;Borgo_La_Noce;43.7757416667;11.2541555556
F597 ;Via_Panicale;43.7772083333;11.2532472222
F598 ;Via_de'_Ginori;43.776775;11.2560583333
F599 ;Palazzo_Neroni;43.7754388889;11.2552777778
F600 ;Palazzo_Barbolani_di_Montauto;43.7755777778;11.2553361111
F601 ;Palazzo_Ginori;43.77595;11.255475
F602 ;Palazzo_Taddei;43.7763305556;11.2556333333
F603 ;Palazzo_Tolomei_Biffi;43.7765722222;11.2557472222
F604 ;Palazzo_Tolomei_(Firenze);43.7766805556;11.2557833333
F605 ;Chiesa_di_San_Giovannino_degli_Scolopi;43.7747611111;11.2557333333
F606 ;Palazzo_Panciatichi;43.774825;11.2564611111
F607 ;Palazzo_Medici_Riccardi;43.7752;11.25542
F608 ;Cappella_dei_Magi;43.7751361111;11.2558833333
F609 ;Biblioteca_Riccardiana;43.7754527778;11.2555361111
F610 ;Biblioteca_Moreniana;43.7754527778;11.2555361111
F611 ;Caffè_Michelangiolo;43.7754083333;11.2562888889
F612 ;Palazzo_Capponi-Covoni;43.7753416667;11.25655
F613 ;Palazzo_Bartolommei_(via_Cavour);43.7762916667;11.2572972222
F614 ;Palazzo_Bastogi;43.7759722222;11.2570805556
F615 ;Casa_di_Giovanni_Spadolini;43.7769583333;11.2576333333
F616 ;Palazzo_Vettori;43.7765111111;11.2574388889
F617 ;Chiostro_dello_Scalzo;43.7796388889;11.2595388889
F618 ;Ex_convento_di_Santa_Caterina;43.7779305556;11.2578472222
F619 ;Casino_Mediceo_di_San_Marco;43.7791083333;11.2586583333
F620 ;Teatro_Standish;43.7828444444;11.2617305556
F621 ;Biblioteca_Marucelliana;43.7774583333;11.2577638889
F622 ;Farmacia_di_San_Marco;43.778963;11.25913
F623 ;Via_del_Traditore;43.7752611111;11.2561666667
F624 ;Piazza_San_Marco_(Firenze);43.77787;11.25873
F625 ;Palazzina_della_Livia;43.77812;11.25823
F626 ;Accademia_di_belle_arti_di_Firenze;43.77719;11.25933
F627 ;Monumento_al_Generale_Manfredo_Fanti;43.7777888889;11.2588611111
F628 ;Basilica_di_San_Marco_(Firenze);43.7783166667;11.2590611111
F629 ;Cappella_Salviati;43.7785055556;11.2588361111
F630 ;Museo_nazionale_di_San_Marco;43.77819;11.25932
F632 ;Conservatorio_Luigi_Cherubini;43.7764;11.25862
F633 ;Chiesa_Valdese_(Firenze);43.78007;11.26098
F634 ;Giardino_dei_Semplici;43.77884;11.26076
F635 ;Istituto_Geografico_Militare;43.77732;11.26003
F636 ;Piazza_della_Santissima_Annunziata;43.7764472222;11.2607333333
F637 ;Basilica_della_Santissima_Annunziata;43.7773222222;11.2618222222
F639 ;Spedale_degli_Innocenti;43.7763083333;11.2612138889
F640 ;Museo_archeologico_nazionale_di_Firenze;43.7762388889;11.2622666667
F641 ;Loggia_dei_Servi_di_Maria;43.7766638889;11.2603861111
F642 ;Statua_equestre_di_Ferdinando_I_de'_Medici;43.7763277778;11.2606194444
F643 ;Fontane_dei_mostri_marini;43.7763444444;11.2609416667
F644 ;Palazzo_Budini_Gattai;43.7761972222;11.2602361111
F645 ;Via_degli_Alfani;43.7751944444;11.2608944444
F646 ;Palazzo_Durazzo;43.7755416667;11.2599166667
F647 ;Palazzo_Baldi;43.7766;11.2579333333
F648 ;Facoltà_di_Lettere_e_Filosofia_(Firenze);43.7745527778;11.2615305556
F649 ;Rotonda_del_Brunelleschi;43.7753108333;11.2603166667
F650 ;Chiesa_di_Santa_Maria_degli_Angeli_(Firenze);43.774525;11.260875
F651 ;Palazzo_Giugni;43.7752333333;11.261325
F652 ;Palazzo_Guidi_Raggio;43.7749472222;11.2616527778
F653 ;Opificio_delle_pietre_dure;43.7761;11.25898
F654 ;Chiostro_degli_Angeli;43.774975;11.2608472222
F655 ;Casa_del_Mutilato_(Firenze);43.7749694444;11.2604555556
F656 ;Palazzo_Niccolini;43.7749333333;11.2588472222
F657 ;Palazzo_di_Sforza_Almeni;43.7745694444;11.2587194444
F658 ;Palazzo_Buontalenti;43.7745777778;11.2583111111
F659 ;Palazzo_Pasqui;43.7741277778;11.2582861111
F660 ;Palazzetto_Del_Bianco;43.7736833333;11.2574138889
F661 ;Palazzo_Naldini;43.7736;11.2575583333
F662 ;Via_Ricasoli;43.7755444444;11.2577305556
F663 ;Galleria_dell'Accademia;43.7767;11.2591
F665 ;Palazzo_di_Bettino_Ricasoli;43.7742222222;11.2565611111
F666 ;Palazzo_Gerini;43.7758666667;11.2582472222
F667 ;Teatro_Niccolini_(Firenze);43.77369;11.25606
F668 ;Palazzo_Pucci;43.7744333333;11.2575861111
F669 ;Palazzo_Incontri;43.7740944444;11.2578083333
F670 ;Tabernacolo_delle_cinque_lampade;43.77439;11.25664
F671 ;Chiesa_di_San_Michele_Visdomini;43.7739277778;11.2580694444
F672 ;Via_del_Campanile;43.7724444444;11.2559388889
F673 ;Via_della_Canonica;43.7723472222;11.2561833333
F674 ;Piazza_del_Capitolo;43.7724138889;11.2564222222
F675 ;Palazzo_del_Capitolo_dei_Canonici;43.7724111111;11.2565694444
F676 ;Piazza_delle_Pallottole;43.7723861111;11.2576361111
F677 ;Chiesa_di_San_Salvatore_al_Vescovo;43.77295;11.2541138889
F678 ;Via_Roma_(Firenze);43.7723777778;11.25445
F679 ;Fontana_del_Porcellino;43.76985;11.2542638889
F680 ;Mercato_Vecchio;43.7714472222;11.2540611111
F681 ;Chiesa_di_Sant'Andrea_(Firenze);43.770775;11.2541888889
F682 ;Chiesa_di_Santa_Maria_degli_Ughi;43.771175;11.2525444444
F683 ;Torre_degli_Amieri;43.770925;11.2538472222
F684 ;Torre_dei_Caponsacchi;43.7710666667;11.2539888889
F685 ;Via_de'_Tosinghi;43.7721833333;11.2540222222
F686 ;Via_degli_Speziali;43.7714861111;11.2549138889
F687 ;Banco_di_Sicilia_(Firenze);43.7710055556;11.2546694444
F688 ;Palazzo_delle_Poste_(Firenze);43.7706666667;11.2532888889
F689 ;Palazzo_Sassetti;43.7711638889;11.2530444444
F690 ;Palazzo_Vecchietti;43.7716166667;11.2529638889
F691 ;Palazzo_Sertini;43.7721805556;11.2521611111
F692 ;Piazza_Strozzi;43.7712916667;11.2523138889
F693 ;Palazzo_Strozzi;43.7712722222;11.2518416667
F694 ;Palazzo_dello_Strozzino;43.7708361111;11.2525694444
F695 ;Torre_degli_Strozzi;43.7706527778;11.2520888889
F696 ;Piazza_della_Repubblica_(Firenze);43.7714472222;11.2540611111
F697 ;Caffè_Le_Giubbe_Rosse;43.77115;11.253975
F698 ;Paszkowski;43.7718055556;11.253875
F699 ;Caffè_Gilli;43.7718527778;11.2543083333
F700 ;Palazzo_Pola_e_Todescan;43.7723472222;11.2535527778
F701 ;Piazza_Santa_Croce;43.76885;11.2614805556
F702 ;Basilica_di_Santa_Croce;43.76849;11.26231
F703 ;Cappella_Bardi_di_Vernio;43.7683416667;11.2635694444
F704 ;Cappella_Baroncelli;43.7680555556;11.2632722222
F705 ;Cappella_Pazzi;43.7680055556;11.2629888889
F706 ;Cappella_Peruzzi;43.7680555556;11.2634
F707 ;Monumento_funebre_di_Carlo_Marsuppini;43.7683555556;11.2631472222
F708 ;Monumento_funebre_di_Leonardo_Bruni;43.7682;11.2628194444
F709 ;Palazzo_dell'Antella;43.7687083333;11.2611527778
F710 ;Fontana_di_piazza_Santa_Croce;43.7691138889;11.260825
F711 ;Palazzo_Cocchi-Serristori;43.7692722222;11.2606583333
F712 ;Biblioteca_Nazionale_Centrale_di_Firenze;43.7670444444;11.2624444444
F713 ;Borgo_Santa_Croce;43.768075;11.2607027778
F714 ;Palazzo_Spinelli_(Firenze);43.7680444444;11.261175
F715 ;Palazzo_Jennings_Riccioli;43.7667861111;11.2618444444
F716 ;Teatro_dei_Concordi_(Firenze);43.7673833333;11.2600333333
F717 ;Via_de'_Benci;43.768275;11.2600388889
F718 ;Palazzo_Mellini-Fossi;43.7686861111;11.2605833333
F719 ;Torre_degli_Alberti;43.7679666667;11.2598916667
F720 ;Museo_Horne;43.7675138889;11.2596138889
F721 ;Palazzo_Bardi;43.7674972222;11.2590972222
F722 ;Chiesa_Evangelica_Metodista_(Firenze);43.7680805556;11.25955
F723 ;Palazzo_Malenchini_Alberti;43.767075;11.258975
F724 ;Palazzo_Bardi-Tempi;43.7669666667;11.2592805556
F725 ;Arco_dei_Peruzzi;43.7685;11.2600916667
F726 ;Lungarno_delle_Grazie;43.7667611111;11.2604638889
F727 ;Palazzina_Brogi;43.7667722222;11.2610277778
F728 ;Via_de'_Rustici;43.7729444444;11.251425
F729 ;Palazzo_Borgianni;43.7687194444;11.2592166667
F730 ;Palazzo_Venerosi_Pesciolini;43.7688861111;11.2590194444
F731 ;Palazzo_Peruzzi_(via_de'_Rustici);43.7686888889;11.2588722222
F732 ;Palazzo_Peruzzi-Bourbon_del_Monte;43.7689888889;11.2599388889
F733 ;Anfiteatro_romano_di_Firenze;43.7692972222;11.25975
F734 ;Borgo_dei_Greci;43.7696694444;11.2592166667
F735 ;Palazzo_di_Ubaldino_Peruzzi;43.7691611111;11.259775
F736 ;Palazzo_Tafani_da_Barberino;43.7692055556;11.2587666667
F737 ;Via_dell'Anguillara;43.7696416667;11.2595111111
F738 ;Chiesa_dei_Santi_Simone_e_Giuda_(Firenze);43.7698305556;11.2605333333
F739 ;Via_dei_Lavatoi;43.7697777778;11.2608916667
F740 ;Fontana_dell'Agnellino;43.77;11.2604416667
F741 ;Chiesa_di_Sant'Ambrogio_(Firenze);43.7715555556;11.2668638889
F742 ;Oratorio_della_Compagnia_di_San_Michele_della_Pace;43.7716972222;11.2663111111
F743 ;Tabernacolo_di_Sant'Ambrogio;43.7714166667;11.2666388889
F744 ;Ex_monastero_di_Santa_Teresa;43.7715166667;11.2683138889
F745 ;Via_dell'Agnolo;43.7699361111;11.2660305556
F746 ;Ex_monastero_di_Santa_Verdiana;43.7699722222;11.2679472222
F747 ;Mercato_di_Sant'Ambrogio;43.7705388889;11.2670333333
F748 ;Piazza_dei_Ciompi;43.7711138889;11.2649333333
F749 ;Loggia_del_Pesce;43.7713416667;11.2650388889
F750 ;Via_Pietrapiana;43.7714277778;11.2646333333
F751 ;Teatro_Alfieri_(Firenze);43.7712722222;11.2632055556
F753 ;Centro_e_museo_didattico_nazionale;43.7705861111;11.2646388889
F754 ;Borgo_La_Croce;43.77125;11.268525
F755 ;Oratorio_dei_Santi_Crispino_e_Crespiniano;43.7712583333;11.2687861111
F756 ;Spedale_di_San_Niccolò_degli_Aliotti;43.771025;11.270125
F757 ;Piazza_Beccaria;43.7707833333;11.2707333333
F758 ;Porta_alla_Croce;43.7707583333;11.2709972222
F759 ;Archivio_di_Stato_di_Firenze;43.7691805556;11.2706916667
F760 ;Casa_della_Gioventù_Italiana_del_Littorio_di_Firenze;43.7691805556;11.2706916667
F761 ;Viale_Giovine_Italia;43.7681472222;11.2694555556
F762 ;Viale_Giovanni_Amendola;43.7682194444;11.2712222222
F763 ;Chiesa_di_Nostra_Signora_degli_Angeli;43.7697583333;11.2715416667
F764 ;Sede_ACI_(Firenze);43.7691638889;11.2715944444
F765 ;Caserma_Antonio_Baldissera;43.7662888889;11.2698777778
F766 ;Chiesino_del_Suffragio;43.7723888889;11.273425
F767 ;Chiesa_della_Sacra_Famiglia;43.7696333333;11.2780083333
F768 ;Casa_Antonini;43.7690333333;11.2748055556
F769 ;Edificio_residenziale_di_via_Piagentina;43.7682333333;11.2789694444
F770 ;Chiesa_del_Sacro_Cuore_(Firenze);43.7738722222;11.2780472222
F771 ;Villino_Broggi-Caraceni;43.77175;11.2732722222
F772 ;Villino_Ravazzini;43.771875;11.2731194444
F773 ;Piazzale_Donatello;43.7781166667;11.2676972222
F774 ;Cimitero_degli_Inglesi;43.7776138889;11.2682111111
F776 ;Giardino_della_Gherardesca;43.7779027778;11.2657416667
F777 ;Piazza_Savonarola;43.7818138889;11.266925
F778 ;Chiesa_di_San_Francesco_(Firenze);43.7825861111;11.2666083333
F779 ;Dipartimento_di_Italianistica_(Firenze);43.7821222222;11.2658916667
F780 ;Galleria_Rinaldo_Carnielo;43.7812194444;11.2666111111
F781 ;Teatro_Le_Laudi;43.7823388889;11.2661166667
F783 ;Cimitero_della_Misericordia_(Firenze);43.7799138889;11.2694916667
F784 ;Palazzo_ex-Nuova_Italia;43.7830138889;11.2666472222
F785 ;Viale_Giacomo_Matteotti;43.7806361111;11.2650138889
F786 ;Via_San_Gallo;43.7799694444;11.2585638889
F787 ;Cenacolo_di_Sant'Apollonia;43.7783583333;11.2569972222
F788 ;Oratorio_di_Gesù_Pellegrino;43.7784611111;11.2575777778
F789 ;Chiesa_di_Sant'Agata_(Firenze);43.7821444444;11.2607611111
F790 ;Chiesa_di_San_Giovannino_dei_Cavalieri;43.7797861111;11.2585638889
F791 ;Chiesa_Avventista_Episcopale;43.7771777778;11.2564861111
F792 ;Chiesa_dei_Santi_Apostoli_(Firenze);43.7692;11.2521222222
F793 ;Cimitero_monumentale_ebraico_di_Firenze;43.7694527778;11.2384555556
F794 ;Chiesa_di_Santa_Maria_al_Pignone;43.7728611111;11.2352166667
F795 ;Chiesa_di_San_Francesco_di_Paola_(Firenze);43.7649111111;11.2370083333
F796 ;Chiesa_dei_Santi_Vito_e_Modesto_(Firenze);43.7694027778;11.2335166667
F797 ;Chiesa_di_Sant'Egidio_(Firenze);43.7732777778;11.2600555556
F798 ;Ospedale_di_Santa_Maria_Nuova;43.7734083333;11.2598944444
F799 ;Palagio_di_Parte_Guelfa;43.7695388889;11.2536833333
F800 ;Chiesa_di_Santa_Margherita_dei_Cerchi;43.7712527778;11.2573083333
F801 ;Chiesa_di_Santa_Margherita_in_Santa_Maria_de'_Ricci;43.7715083333;11.2567166667
F802 ;Chiesa_di_Santa_Maria_di_Candeli;43.7738583333;11.2637611111
F803 ;Chiesa_di_Santa_Maria_Vergine_della_Croce_al_Tempio;43.7681527778;11.2649055556
F804 ;Chiesa_di_Santa_Maria_Sopra_Porta;43.7697138889;11.2537194444
F805 ;Casa_famiglia_Santa_Lucia;43.7775555556;11.2672833333
F806 ;Ex-monastero_di_San_Silvestro;43.7754666667;11.2654305556
F807 ;Chiesa_di_Santa_Maria_Maddalena_dei_Pazzi;43.7742944444;11.2646472222
F808 ;Ponte_alle_Grazie;43.76628;11.25827
F809 ;Chiesa_dei_Santi_Girolamo_e_Francesco_alla_Costa;43.7660222222;11.2541861111
F810 ;Chiesa_dei_Santi_Agostino_e_Cristina;43.7654611111;11.2555388889
F811 ;Ex_monastero_di_Sant'Anna_sul_Prato;43.7758805556;11.2422666667
F812 ;Chiesa_della_Madonna_della_Tosse;43.7864583333;11.2653527778
F813 ;Chiesa_di_San_Benedetto_(Firenze);43.7722555556;11.2571694444
F814 ;Palazzo_Rucellai;43.7712916667;11.2495277778
F815 ;Loggia_Rucellai;43.7711222222;11.2498222222
F816 ;Stadio_Artemio_Franchi;43.7808222222;11.2822583333
F817 ;Oratorio_dei_Buonomini_di_San_Martino;43.7708527778;11.2568305556
F818 ;Chiesa_di_Santa_Maria_Maggiore_(Firenze);43.7732694444;11.2530666667
F819 ;Chiesa_di_San_Pancrazio_(Firenze);43.7718361111;11.249975
F820 ;Museo_Marino_Marini_(Firenze);43.7718361111;11.249975
F821 ;Chiesa_di_San_Salvi;43.7721;11.28611
F822 ;Ospedale_psichiatrico_di_San_Salvi;43.7708;11.2867111111
F823 ;Teatro_della_Pergola;43.7732194444;11.2616111111
F824 ;Oratorio_di_San_Tommaso_d'Aquino;43.773025;11.2611944444
F825 ;Chiesa_di_San_Pier_Maggiore_(Firenze);43.7713472222;11.2617833333
F826 ;Chiesa_Episcopale_Americana_di_Saint_James;43.7766222222;11.2431027778
F827 ;Chiesa_dell'Adorazione_Perpetua;43.7760861111;11.2427472222
F828 ;Chiesa_di_Santa_Maria_del_Suffragio_(Firenze);43.7950777778;11.2612527778
F829 ;Casa_di_Dante;43.7709972222;11.2571
F830 ;Museo_di_Firenze_com'era;43.7724555556;11.2601361111
F831 ;Chiesa_di_San_Marco_Vecchio;43.7912916667;11.2691583333
F832 ;Oratorio_di_San_Pierino;43.7772388889;11.2622222222
F833 ;Palazzo_di_Gino_Capponi;43.778225;11.2633777778
F834 ;Monastero_dell'Arcangelo_Raffaello;43.7704472222;11.2409388889
F835 ;Chiesa_Russa_Ortodossa_della_Natività;43.78385;11.2549472222
F836 ;Museo_di_storia_naturale_sezione_di_botanica;43.778;11.26
F837 ;Museo_di_storia_naturale_sezione_di_geologia_e_paleontologia;43.77836;11.26019
F838 ;Museo_e_istituto_fiorentino_di_preistoria;43.7725305556;11.2604472222
F839 ;Museo_Stibbert;43.7928833333;11.255175
F840 ;Museo_di_storia_naturale_sezione_di_mineralogia_e_litologia;43.7778;11.26059
F841 ;Palazzo_Corsini_al_Parione;43.770475;11.2489833333
F842 ;Giardino_Corsini;43.7768333333;11.242075
F843 ;Oratorio_di_San_Giuseppe;43.7754861111;11.2516527778
F844 ;Monastero_di_Santa_Marta;43.7998805556;11.2567083333
F845 ;Borgo_Albizi;43.7715055556;11.2598111111
F846 ;Torre_degli_Albizi;43.7715416667;11.2601666667
F847 ;Palazzo_Valori-Altoviti;43.7715722222;11.2597388889
F848 ;Palazzo_Pandolfini;43.7807166667;11.2595805556
F849 ;Chiesa_Cristiana_Evangelica_dei_Fratelli;43.7700444444;11.2582916667
F850 ;Chiesa_di_Santa_Maria_dei_Battilani;43.7800083333;11.2579416667
F851 ;Chiesa_di_Santa_Lucia_sul_Prato;43.7746194444;11.2435055556
F852 ;Chiesa_di_San_Piero_a_Monticelli;43.7696555556;11.2237305556
F853 ;Chiesa_dei_Sette_Santi_Fondatori;43.7807333333;11.2784916667
F854 ;Chiesa_di_San_Giuseppe_(via_Santa_Caterina_d'Alessandria);43.7818333333;11.256575
F855 ;Giardino_di_San_Marco;43.7786722222;11.2582694444
F856 ;Palazzo_di_San_Clemente;43.7787277778;11.2634666667
F857 ;Giardino_dell'Orticultura;43.7878027778;11.2618138889
F858 ;Piazza_d'Azeglio;43.7743833333;11.2678055556
F859 ;Villa_La_Pietra;43.7958138889;11.2660583333
F860 ;Villa_il_Ventaglio;43.7881888889;11.2795583333
F861 ;Villa_dell'Ombrellino;43.7632444444;11.2319166667
F862 ;Villa_Fabbricotti_(Firenze);43.7904833333;11.2573694444
F863 ;Villa_Triste;43.7919611111;11.2612111111
F864 ;Piazza_della_Libertà;43.7838944444;11.2619138889
F865 ;Porta_San_Gallo;43.7837111111;11.2617916667
F866 ;Arco_di_trionfo_(Firenze);43.7841777778;11.2621027778
F867 ;Torre_della_Zecca;43.7664138889;11.2685277778
F868 ;Torre_della_Pagliazza;43.7717888889;11.2560694444
F869 ;Piazza_San_Pier_Maggiore;43.7713805556;11.2615722222
F870 ;Arco_di_San_Pierino;43.7715916667;11.2618166667
F871 ;Chiesa_dei_Santi_Gervasio_e_Protasio_(Firenze);43.7843222222;11.2827888889
F872 ;Palazzo_della_Gherardesca;43.7779027778;11.2657416667
F873 ;Teatro_L'Amicizia;43.7773361111;11.240125
F874 ;Torre_della_Serpe;43.7770416667;11.2380611111
F875 ;Il_Prato;43.7753694444;11.2421611111
F876 ;Palazzo_Acciaiuoli;43.769175;11.2533083333
F877 ;Torre_della_Castagna;43.7708694444;11.2570527778
F878 ;Torre_dei_Cerchi;43.7707194444;11.2562805556
F879 ;Torre_dei_Ciacchi;43.7697138889;11.2547555556
F880 ;Torre_dei_Consorti;43.7686277778;11.2533777778
F881 ;Piazza_del_Limbo;43.7692527778;11.2519166667
F882 ;Ospizio_della_Quarconia;43.7705527778;11.2564694444
F883 ;Torre_dei_Della_Bella;43.7709194444;11.2560555556
F884 ;Torre_dei_Donati;43.771425;11.2569305556
F885 ;Torre_dei_Foresi;43.7703277778;11.2525972222
F886 ;Torri_dei_Galigai;43.7706027778;11.2561694444
F887 ;Torre_dei_Giudi;43.769375;11.25375
F888 ;Palazzo_Bartolini-Torrigiani;43.7700722222;11.2538888889
F889 ;Vicolo_dello_Scandalo;43.7712527778;11.2565277778
F890 ;Torre_dei_Peruzzi;43.7689083333;11.2593027778
F891 ;Torre_dei_Sacchetti;43.7702333333;11.257025
F892 ;Torre_dei_Visdomini;43.7722527778;11.2560944444
F893 ;Torre_dei_Bagnesi;43.7679916667;11.2583583333
F894 ;Torri_di_Corso_Donati;43.7712222222;11.2613833333
F895 ;Torre_dei_Pazzi_di_Valdarno;43.7715388889;11.2616583333
F896 ;Chiesa_di_Santa_Maria_degli_Angiolini;43.775475;11.2636333333
F897 ;Piazza_San_Jacopino;43.7838472222;11.2403694444
F898 ;Chiesa_di_San_Jacopino;43.7821416667;11.2394694444
F899 ;Condominio_in_San_Jacopino;43.7842388889;11.2402305556
F900 ;Stazione_Leopolda_(Firenze);43.7778277778;11.2381222222
F901 ;Piazza_dell'Unità_Italiana;43.7748694444;11.2504388889
F902 ;Piazza_Goldoni;43.770925;11.24775
F903 ;Sita_Sogin;43.7757;11.2465444444
F904 ;Torre_dei_Pierozzi;43.77235;11.2568805556
F905 ;Chiesa_della_Beata_Vergine_del_Buon_Consiglio;43.7851527778;11.2651277778
F906 ;Stazione_di_Firenze_Belfiore;43.7844694444;11.2427388889
F907 ;Chiesa_di_Maria_Mater_Misericordiae;43.7654333333;11.2487666667
F908 ;Museo_degli_strumenti_musicali_(Firenze);43.77647;11.25894
F909 ;Piazza_Oberdan;43.7728944444;11.2747888889
F910 ;Piazza_San_Benedetto;43.7722472222;11.2573083333
F911 ;Palazzo_Orlandini_del_Beccuto;43.7729277778;11.2530583333
F912 ;Palazzo_Borgherini-Rosselli_del_Turco;43.7693083333;11.2523027778
F913 ;Palazzo_del_Circolo_dell'Unione;43.7708611111;11.2512888889
F914 ;Villa_Schifanoia;43.7985805556;11.2816888889
F915 ;Villa_Strozzi_al_Boschetto;43.7707361111;11.2268527778
F916 ;Villa_Palmieri;43.796625;11.2782361111
F917 ;Ponte_Giovanni_da_Verrazzano;43.7649611111;11.281775
F918 ;Chiesa_di_San_Martino_a_Montughi;43.7927694444;11.2546361111
F919 ;Palazzo_Ramirez_de_Montalvo;43.7715638889;11.2590166667
FIPOIHPC1000000027 ;Loggia_del_Mercato_Nuovo;43.7699916667;11.2542944444
FIPOIHPC1000000139 ;Piazza_San_Firenze;43.7698111111;11.2577194444
FIPOIHPC1000000148 ;Chiesa_di_San_Salvatore_(Firenze);43.7667166667;11.2431694444
FIPOIHPC1000000177 ;Firenze_Fiera;43.7780388889;11.2495972222
FIPOIHPC1000000296 ;Castello_d'Altafronte;43.7676638889;11.2559833333
FIPOIHPC1000000310 ;Torre_dei_Buondelmonti;43.7695222222;11.2533777778
FIPOIHPC1000000316 ;Tabernacolo_della_Quarquonia;43.7705527778;11.2563194444
FIPOIHPC1000000383 ;Madonna_reliquiario_di_Santa_Maria_Maggiore;43.7733;11.2531611111
FIPOIHPC1000000388 ;Giardino_Bardini;43.7637472222;11.2573583333
FIPOIHPC1000000396 ;Palazzo_dei_Vescovi_a_San_Miniato_al_Monte;43.7593916667;11.2649722222
FIPOIHPC1000000421 ;Torre_dei_Ricci;43.7715666667;11.2561638889
FIPOIHPC1000000422 ;Torre_dei_Macci;43.7711305556;11.2551416667
FIPOIHPC1000000423 ;Ex_convento_di_San_Francesco_de'_Macci;43.7688583333;11.2650305556
FIPOIHPC1000000424 ;Palazzo_Portinari-Salviati;43.7715777778;11.2574166667
FIPOIHPC1000000425 ;Tempio_Maggiore_Israelitico_di_Firenze;43.7728194444;11.266625
FIPOIHPC1000000427 ;Conservatorio_delle_Mantellate;43.7828;11.2609944444
FIPOIHPC1000000428 ;Palazzo_Martelli;43.7740611111;11.2535361111
FIPOIHPC1000000432 ;Pia_Casa_di_Lavoro_di_Montedomini;43.7677055556;11.2673972222
FIPOIHPC1000000435 ;Ospedale_Bonifacio;43.7811444444;11.2594888889
FIPOIHPC1000000436 ;Palazzo_dei_Cerchi;43.7702861111;11.2558722222
FIPOIHPC1000000437 ;Palazzo_Compagni;43.7734916667;11.2589555556
FIPOIHPC1000000440 ;Teatro_Comunale_(Firenze);43.7750027778;11.2390194444
FIPOIHPC1000000441 ;Biblioteca_Comunale_Centrale;43.7727416667;11.260125
FIPOIHPC1000000443 ;Biblioteca_delle_Carra;43.7814;11.2375333333
FIPOIHPC1000000447 ;Via_Faenza;43.7781388889;11.2508833333
FIPOIHPC1000000450 ;Monumento_a_Garibaldi_(Firenze);43.7736861111;11.2407916667
FIPOIHPC1000000454 ;Via_Cavour_(Firenze);43.7760222222;11.2568722222
FIPOIHPC1000000455 ;Borgo_Pinti;43.7743055556;11.264075
FIPOIHPC1000000456 ;Palazzo_Roffia;43.7725444444;11.2625361111
FIPOIHPC1000000457 ;Palazzo_Ximenes_da_Sangallo;43.7759;11.2660694444
FIPOIHPC1000000458 ;Palazzo_Caccini;43.7734194444;11.2631083333
FIPOIHPC1000000459 ;Giardino_del_Borgo;43.7767277778;11.2666722222
FIPOIHPC1000000460 ;Casino_Salviati;43.7772527778;11.2670111111
FIPOIHPC1000000461 ;Palazzo_Quaratesi;43.7729166667;11.2629833333
FIPOIHPC1000000463 ;Via_de'_Neri;43.7682;11.2579777778
FIPOIHPC1000000464 ;Via_de'_Bardi;43.7656583333;11.2564222222
FIPOIHPC1000000468 ;Palazzi_Gianfigliazzi;43.7699361111;11.249975
FIPOIHPC1000000475 ;Palazzo_Le_Monnier;43.7790388889;11.2575027778
FIPOIHPC1000000476 ;Palazzo_Socci;43.77875;11.2577444444
FIPOIHPC1000000477 ;Via_del_Corso_(Firenze);43.7714694444;11.2568833333
FIPOIHPC1000000480 ;Via_Bufalini;43.773575;11.258925
FIPOIHPC1000000482 ;Via_de'_Macci;43.7697666667;11.26575
FIPOIHPC1000000495 ;Borgo_Allegri;43.7695;11.2643305556
FIPOIHPC1000000497 ;Sagrestia_di_Santa_Trinita;43.7704;11.2506722222
FIPOIHPC1000000498 ;Chiesa_dell'Immacolata_(Firenze);43.7895944444;11.25365
FIPOIHPC1000000499 ;Vicolo_del_Bigozzi;43.7899555556;11.2546694444
FIPOIHPC1000000502 ;Palazzo_degli_Alessandri;43.7713944444;11.2607805556
FIPOIHPC1000000503 ;Ponte_Rosso;43.7861611111;11.2622555556
FIPOIHPC1000000504 ;Palazzo_Marzichi-Lenzi;43.7730472222;11.2628638889
FIPOIHPC1000000505 ;Palazzo_Zuccari;43.7775361111;11.2631333333
FIPOIHPC1000000506 ;Studio_Fiorentino;43.7717638889;11.2569444444
FIPOIHPC1000000507 ;Casa_di_Andrea_del_Sarto;43.7776666667;11.2627944444
FIPOIHPC1000000508 ;Palazzina_de'_Servi;43.7778638889;11.2622777778
FIPOIHPC1000000509 ;Piccola_Casa_della_Divina_Provvidenza_(Firenze);43.7952888889;11.2513638889
FIPOIHPC1000000510 ;Chiesa_dei_Santi_Francesco_e_Chiara;43.7937722222;11.250125
FIPOIHPC1000000511 ;Via_Gino_Capponi;43.7788277778;11.2638222222
FIPOIHPC1000000515 ;Convento_delle_Suore_di_San_Francesco;43.7917638889;11.25215
FIPOIHPC1000000516 ;Villa_Cristina;43.7985138889;11.2529472222
FIPOIHPC1000000517 ;Tabernacolo_di_via_dei_Cappuccini;43.7929194444;11.2504166667
FIPOIHPC1000000521 ;Gran_Caffè_Doney;43.7708694444;11.2515444444
FIPOIHPC1000000522 ;Palazzo_della_Banca_d'Italia_(Firenze);43.7719777778;11.2592055556
FIPOIHPC1000000523 ;Palazzo_delle_Cento_Finestre;43.7732611111;11.2525333333
FIPOIHPC1000000525 ;Villa_del_Garofano;43.7899638889;11.2783638889
FIPOIHPC1000000528 ;Palazzo_Arrighetti-Gaddi;43.7742944444;11.2517083333
